datetime,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,passenger_count,trip_time_in_secs,trip_distance,longitude,latitude,is_pickup
2013-01-05 01:42:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,300,1.37,-73.966637,40.756985,1
2013-01-05 01:47:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,300,1.37,-73.957893,40.765099,0
2013-01-05 01:48:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,420,2.88,-73.966637,40.756985,1
2013-01-05 01:55:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,420,2.88,-73.97331199999998,40.743744,0
2013-01-05 02:19:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,840,2.47,-73.987083,40.729492,1
2013-01-05 02:33:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,840,2.47,-74.00970500000003,40.706013,0
2013-01-05 02:42:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.99,-73.99758100000003,40.721096,1
2013-01-05 02:50:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.99,-74.000771,40.740829,0
2013-01-05 03:03:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.05,-74.007576,40.740875,1
2013-01-05 03:11:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.05,-73.995605,40.738987,0
2013-01-05 03:12:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.56,-73.99324,40.740589,1
2013-01-05 03:20:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.56,-74.009331,40.738766,0
2013-01-05 03:25:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,900,2.75,-74.006958,40.739925,1
2013-01-05 03:40:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,900,2.75,-73.981415,40.762615,0
2013-01-05 03:46:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.9,-73.987297,40.748753,1
2013-01-05 03:54:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,480,1.9,-73.980766,40.7677,0
2013-01-05 04:04:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1020,6.49,-73.98844100000002,40.748951,1
2013-01-05 04:21:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1020,6.49,-73.948425,40.828873,0
2013-01-05 05:07:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1260,6.79,-73.988152,40.748192,1
2013-01-05 05:28:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1260,6.79,-73.90934,40.777264,0
2013-01-05 19:33:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1380,9.57,-73.874596,40.774109,1
2013-01-05 19:56:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1380,9.57,-73.97444200000002,40.783146,0
2013-01-05 20:25:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,2.61,-73.986954,40.748062,1
2013-01-05 20:36:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,2.61,-73.96240999999998,40.776001,0
2013-01-05 20:45:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,240,0.86,-73.962097,40.770351,1
2013-01-05 20:49:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,240,0.86,-73.954163,40.778481,0
